baidu_reciprocal_of_the_rank_of_the_first_identical_url,baidu_average_of_reciprocal_of_the_rank_of_the_identical_urls,baidu_fraction_of_identical_urls_first_screen,baidu_had_identical_url_first_screen,sogou_reciprocal_of_the_rank_of_the_first_identical_url,sogou_average_of_reciprocal_of_the_rank_of_the_identical_urls,sogou_fraction_of_identical_urls_first_screen,sogou_had_identical_url_first_screen,delta_reciprocal_of_the_rank_of_the_first_identical_url,delta_average_of_reciprocal_of_the_rank_of_the_identical_urls,delta_fraction_of_identical_urls_first_screen,delta_had_identical_url_first_screen,char_length,word_length,baidu_reciprocal_of_the_rank_of_the_first_vertical_result,baidu_position_y_of_the_first_vertical_result,baidu_height_of_the_first_vertical_result,baidu_reciprocal_of_the_rank_of_the_first_result_with_image,baidu_position_y_of_the_first_result_with_image,baidu_height_of_the_first_result_with_image,baidu_fraction_of_vertical_results_first_screen,baidu_area_fraction_of_vertical_result_first_screen,baidu_fraction_of_results_with_images_first_screen,baidu_area_fraction_of_results_with_images_first_screen,baidu_number_of_images_first_screen,baidu_area_fraction_of_images_first_screen,baidu_number_of_vertical_types_first_screen,baidu_had_encyclopedia_first_screen,baidu_had_gps_map_first_screen,baidu_had_forum_first_screen,baidu_had_experience_first_screen,sogou_reciprocal_of_the_rank_of_the_first_vertical_result,sogou_position_y_of_the_first_vertical_result,sogou_height_of_the_first_vertical_result,sogou_reciprocal_of_the_rank_of_the_first_result_with_image,sogou_position_y_of_the_first_result_with_image,sogou_height_of_the_first_result_with_image,sogou_fraction_of_vertical_results_first_screen,sogou_area_fraction_of_vertical_result_first_screen,sogou_fraction_of_results_with_images_first_screen,sogou_area_fraction_of_results_with_images_first_screen,sogou_number_of_images_first_screen,sogou_area_fraction_of_images_first_screen,sogou_number_of_vertical_types_first_screen,sogou_had_encyclopedia_first_screen,sogou_had_gps_map_first_screen,sogou_had_forum_first_screen,sogou_had_experience_first_screen,delta_reciprocal_of_the_rank_of_the_first_vertical_result,delta_position_y_of_the_first_vertical_result,delta_height_of_the_first_vertical_result,delta_reciprocal_of_the_rank_of_the_first_result_with_image,delta_position_y_of_the_first_result_with_image,delta_height_of_the_first_result_with_image,delta_fraction_of_vertical_results_first_screen,delta_area_fraction_of_vertical_result_first_screen,delta_fraction_of_results_with_images_first_screen,delta_area_fraction_of_results_with_images_first_screen,delta_number_of_images_first_screen,delta_area_fraction_of_images_first_screen,delta_number_of_vertical_types_first_screen,delta_had_encyclopedia_first_screen,delta_had_gps_map_first_screen,delta_had_forum_first_screen,delta_had_experience_first_screen,preference
0.5,0.5,0.166666666667,1,0.333333333333,0.333333333333,0.166666666667,1,0.166666666667,0.166666666667,0.0,0,30,5,0.333333333333,203.0,109.0,0.333333333333,203.0,109.0,0.166666666667,0.204119850187,0.166666666667,0.204119850187,1.0,0.0315880706737,1,0,0,0,0,0.25,305.0,90.0,0,-1,0,0.5,0.508474576271,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0833333333333,-102.0,19.0,0.333333333333,204.0,109.0,-0.333333333333,-0.304354726084,0.166666666667,0.204119850187,1.0,0.0315880706737,0,0,0,0,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30,4,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.851211072664,0.6,0.66955017301,3.0,0.112842644165,3,1,0,1,0,1.0,5.0,128.0,1.0,5.0,128.0,1.0,1.0,0.4,0.462093862816,2.0,0.0736724647194,3,0,0,0,0,0.0,0.0,-19.0,0.0,0.0,-19.0,-0.2,-0.148788927336,0.2,0.207456310194,1.0,0.0391701794452,0,1,0,1,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,7,1.0,5.0,85.0,0,-1,0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,5.0,156.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,4,0,0,1,0,0.0,0.0,-71.0,0,0,0,-0.666666666667,-0.666666666667,0.0,0.0,0.0,0.0,-3,0,0,-1,0,baidu
0.5,0.316666666667,0.333333333333,1,0.333333333333,0.25,0.333333333333,1,0.166666666667,0.0666666666667,0.0,0,18,3,1.0,5.0,233.0,1.0,5.0,233.0,1.0,1.0,1.0,1.0,3.0,0.0867654731625,2,0,0,0,0,0.5,105.0,231.0,0.5,105.0,231.0,0.666666666667,0.804932735426,0.666666666667,0.804932735426,3.0,0.110558499796,1,0,0,0,0,0.5,-100.0,2.0,0.5,-100.0,2.0,0.333333333333,0.195067264574,0.333333333333,0.195067264574,0.0,-0.0237930266337,1,0,0,0,0,baidu
0.25,0.25,0.0,0,0.2,0.2,0.0,0,0.05,0.05,0.0,0,12,2,1.0,5.0,145.0,1.0,5.0,145.0,1.0,1.0,1.0,1.0,15.0,0.505702589901,2,0,0,0,0,1.0,5.0,328.0,1.0,5.0,328.0,1.0,1.0,1.0,1.0,15.0,0.574193701723,2,0,0,0,0,0.0,0.0,-183.0,0.0,0.0,-183.0,0.0,0.0,0.0,0.0,0.0,-0.0684911118226,0,0,0,0,0,sogou
0.5,0.5,0.2,1,0.5,0.5,0.2,1,0.0,0.0,0.0,0,18,4,1.0,5.0,109.0,1.0,5.0,109.0,1.0,1.0,0.8,0.702572347267,4.0,0.108476075497,2,0,0,1,0,0.5,105.0,90.0,0.333333333333,207.0,118.0,0.8,0.839779005525,0.2,0.217311233886,1.0,0.0334974049891,2,0,0,1,0,0.5,-100.0,19.0,0.666666666667,-202.0,-9.0,0.2,0.160220994475,0.6,0.485261113381,3.0,0.0749786705078,0,0,0,0,0,sogou
0.5,0.288888888889,0.4,1,0.5,0.361111111111,0.5,1,0.0,-0.0722222222222,-0.1,0,9,1,1.0,5.0,129.0,0.333333333333,247.0,109.0,0.6,0.671179883946,0.4,0.42166344294,2.0,0.0652534999605,2,1,0,0,0,1.0,5.0,135.0,0.1,1028.0,184.0,0.5,0.546875,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-6.0,0.233333333333,-781.0,-75.0,0.1,0.124304883946,0.4,0.42166344294,2.0,0.0652534999605,0,1,0,0,0,baidu
0.142857142857,0.142857142857,0.0,0,1.0,1.0,0.2,1,-0.857142857143,-0.857142857143,-0.2,-1,12,1,1.0,5.0,145.0,0.142857142857,699.0,216.0,0.4,0.514285714286,0.0,0.0,0.0,0.0,2,0,0,1,0,1.0,5.0,178.0,0.166666666667,599.0,228.0,0.6,0.672932330827,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,-33.0,-0.0238095238095,100.0,-12.0,-0.2,-0.158646616541,0.0,0.0,0.0,0.0,-1,0,0,1,0,sogou
1.0,0.625,0.4,1,1.0,0.666666666667,0.5,1,0.0,-0.0416666666667,-0.1,0,24,5,1.0,5.0,110.0,1.0,5.0,110.0,0.8,0.838951310861,0.6,0.634831460674,3.0,0.101503000432,3,1,0,0,0,1.0,5.0,90.0,0.25,401.0,206.0,1.0,1.0,0.25,0.363957597173,4.0,0.144221008673,3,0,0,1,0,0.0,0.0,20.0,0.75,-396.0,-96.0,-0.2,-0.161048689139,0.35,0.270873863501,-1.0,-0.0427180082417,0,1,0,-1,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27,4,1.0,5.0,105.0,0.5,124.0,104.0,0.6,0.652351738241,0.4,0.437627811861,2.0,0.0689898966862,2,0,0,1,0,0.5,105.0,178.0,0,-1,0,0.8,0.85077186964,0.0,0.0,0.0,0.0,2,0,0,1,0,0.5,-100.0,-73.0,0.5,125.0,104.0,-0.2,-0.198420131398,0.4,0.437627811861,2.0,0.0689898966862,0,0,0,0,0,sogou
0.25,0.25,0.25,1,0.333333333333,0.333333333333,0.25,1,-0.0833333333333,-0.0833333333333,0.0,0,21,4,1.0,5.0,210.0,1.0,5.0,210.0,1.0,1.0,1.0,1.0,7.0,0.243649318463,1,0,0,0,0,1.0,5.0,128.0,1.0,5.0,128.0,1.0,1.0,0.75,0.828677839851,6.0,0.228014220416,1,0,0,0,0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,0.25,0.171322160149,1.0,0.015635098047,0,0,0,0,0,baidu
0.5,0.305555555556,0.2,1,1.0,0.55,0.333333333333,1,-0.5,-0.244444444444,-0.133333333333,0,15,3,1.0,5.0,120.0,1.0,5.0,120.0,1.0,1.0,1.0,1.0,5.0,0.160030025736,3,0,0,0,0,1.0,5.0,254.0,1.0,5.0,254.0,1.0,1.0,0.666666666667,0.759183673469,5.0,0.203710575139,3,0,0,0,1,0.0,0.0,-134.0,0.0,0.0,-134.0,0.0,0.0,0.333333333333,0.240816326531,0.0,-0.0436805494028,0,0,0,0,-1,baidu
1.0,0.555555555556,0.2,1,0.5,0.3125,0.333333333333,1,0.5,0.243055555556,-0.133333333333,0,30,4,0.5,104.0,134.0,0.142857142857,689.0,169.0,0.4,0.502912621359,0.0,0.0,0.0,0.0,2,0,0,1,0,1.0,5.0,351.0,1.0,5.0,351.0,0.666666666667,0.841818181818,0.333333333333,0.638181818182,1.0,0.00446280991736,2,0,0,1,0,-0.5,99.0,-217.0,-0.857142857143,684.0,-182.0,-0.266666666667,-0.338905560459,-0.333333333333,-0.638181818182,-1.0,-0.00446280991736,0,0,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18,3,1.0,5.0,104.0,1.0,5.0,104.0,0.6,0.68795620438,0.6,0.68795620438,3.0,0.119020161181,2,1,0,0,0,1.0,5.0,340.0,1.0,5.0,340.0,0.666666666667,0.831721470019,0.333333333333,0.657640232108,5.0,0.197362405486,2,0,0,0,0,0.0,0.0,-236.0,0.0,0.0,-236.0,-0.0666666666667,-0.14376526564,0.266666666667,0.0303159722712,-2.0,-0.0783422443053,0,1,0,0,0,sogou
0.333333333333,0.333333333333,0.333333333333,1,0.142857142857,0.142857142857,0.0,0,0.190476190476,0.190476190476,0.333333333333,1,12,2,1.0,5.0,169.0,1.0,5.0,169.0,1.0,1.0,1.0,1.0,5.0,0.15584350577,3,1,0,1,0,1.0,13.0,180.0,1.0,13.0,180.0,1.0,1.0,1.0,1.0,6.0,0.252507148039,2,1,0,0,0,0.0,-8.0,-11.0,0.0,-8.0,-11.0,0.0,0.0,0.0,0.0,-1.0,-0.0966636422693,1,0,0,1,0,baidu
0.125,0.125,0.0,0,0.2,0.2,0.2,1,-0.075,-0.075,-0.2,-1,9,1,1.0,5.0,210.0,1.0,5.0,210.0,1.0,1.0,0.666666666667,0.688935281837,5.0,0.213638233308,2,1,0,0,0,1.0,5.0,113.0,0.2,474.0,136.0,1.0,1.0,0.2,0.244165170557,1.0,0.0276285294598,3,1,0,0,0,0.0,0.0,97.0,0.8,-469.0,74.0,0.0,0.0,0.466666666667,0.444770111281,4.0,0.186009703848,-1,0,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15,2,1.0,5.0,104.0,1.0,5.0,104.0,0.8,0.833659491194,0.8,0.833659491194,4.0,0.13203937174,1,0,0,0,0,1.0,5.0,128.0,1.0,5.0,128.0,0.6,0.698961937716,0.4,0.425605536332,2.0,0.0580937401699,3,0,0,1,0,0.0,0.0,-24.0,0.0,0.0,-24.0,0.2,0.134697553477,0.4,0.408053954862,2.0,0.0739456315701,-2,0,0,-1,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17,3,0.166666666667,500.0,109.0,0.166666666667,500.0,109.0,0.166666666667,0.204119850187,0.166666666667,0.204119850187,1.0,0.0315880706737,1,0,0,0,0,0.333333333333,205.0,90.0,0,-1,0,0.5,0.528028933092,0.0,0.0,0.0,0.0,3,0,0,1,0,-0.166666666667,295.0,19.0,0.166666666667,501.0,109.0,-0.333333333333,-0.323909082905,0.166666666667,0.204119850187,1.0,0.0315880706737,-2,0,0,-1,0,sogou
1.0,0.520833333333,0.8,1,0.5,0.286111111111,0.5,1,0.5,0.234722222222,0.3,0,9,2,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.835271317829,0.8,0.835271317829,4.0,0.130759920463,1,0,0,0,0,1.0,5.0,206.0,1.0,5.0,206.0,1.0,1.0,0.5,0.653516295026,5.0,0.15401528146,3,0,0,0,0,0.0,0.0,-97.0,0.0,0.0,-97.0,-0.2,-0.164728682171,0.3,0.181755022804,-1.0,-0.0232553609961,-2,0,0,0,0,sogou
0.333333333333,0.25,0.2,1,0.2,0.1625,0.0,0,0.133333333333,0.0875,0.2,1,13,2,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.835877862595,0.6,0.62786259542,3.0,0.0965726893499,2,1,0,0,0,1.0,5.0,132.0,1.0,5.0,132.0,1.0,1.0,1.0,1.0,3.0,0.218377622378,1,0,0,0,0,0.0,0.0,-23.0,0.0,0.0,-23.0,-0.2,-0.164122137405,-0.4,-0.37213740458,0.0,-0.121804933028,1,1,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24,4,1.0,5.0,227.0,0,-1,0,0.75,0.843173431734,0.0,0.0,0.0,0.0,2,0,0,1,0,1.0,5.0,230.0,0,-1,0,0.75,0.845470692718,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,0.0,-3.0,0,0,0,0.0,-0.00229726098327,0.0,0.0,0.0,0.0,0,0,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,2,1.0,5.0,210.0,1.0,5.0,210.0,0.75,0.849557522124,0.25,0.371681415929,4.0,0.144895877883,3,0,0,1,0,1.0,5.0,157.0,0.166666666667,668.0,140.0,0.8,0.855481727575,0.0,0.0,0.0,0.0,3,0,0,1,0,0.0,0.0,53.0,0.833333333333,-663.0,70.0,-0.05,-0.00592420545086,0.25,0.371681415929,4.0,0.144895877883,0,0,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18,4,1.0,5.0,85.0,0,-1,0,0.8,0.838095238095,0.0,0.0,0.0,0.0,2,0,0,1,0,1.0,5.0,202.0,0,-1,0,0.75,0.843806104129,0.0,0.0,0.0,0.0,3,0,0,1,0,0.0,0.0,-117.0,0,0,0,0.05,-0.00571086603403,0.0,0.0,0.0,0.0,-1,0,0,0,0,baidu
0.25,0.25,0.25,1,0.5,0.5,0.2,1,-0.25,-0.25,0.05,0,21,4,1.0,5.0,250.0,1.0,5.0,250.0,0.75,0.843462246777,0.75,0.843462246777,7.0,0.354251815947,2,0,0,0,0,1.0,5.0,90.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,0,0.0,0.0,160.0,1.0,6.0,250.0,-0.25,-0.156537753223,0.75,0.843462246777,7.0,0.354251815947,-1,0,0,-1,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27,5,1.0,5.0,109.0,1.0,5.0,109.0,1.0,1.0,0.2,0.190559440559,1.0,0.0294895624821,3,0,0,1,0,1.0,5.0,90.0,0.142857142857,920.0,228.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0.0,0.0,19.0,0.857142857143,-915.0,-119.0,0.0,0.0,0.2,0.190559440559,1.0,0.0294895624821,0,0,0,0,-1,sogou
0.166666666667,0.125694444444,0.0,0,0.333333333333,0.206547619048,0.4,1,-0.166666666667,-0.0808531746032,-0.4,-1,9,1,1.0,5.0,223.0,0.166666666667,902.0,120.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1.0,5.0,146.0,0,-1,0,0.8,0.841240875912,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,77.0,0.166666666667,903.0,120.0,0.2,0.158759124088,0.0,0.0,0.0,0.0,0,1,0,0,0,baidu
0.333333333333,0.222222222222,0.2,1,0.142857142857,0.126984126984,0.0,0,0.190476190476,0.0952380952381,0.2,1,27,5,0.333333333333,203.0,108.0,0.25,325.0,147.0,0.6,0.688073394495,0.4,0.489908256881,2.0,0.0896933938133,3,0,0,0,0,1.0,10.0,200.0,1.0,10.0,200.0,1.0,1.0,0.333333333333,0.401606425703,1.0,0.0205366922234,3,1,0,1,1,-0.666666666667,193.0,-92.0,-0.75,315.0,-53.0,-0.4,-0.311926605505,0.0666666666667,0.0883018311779,1.0,0.0691567015899,0,-1,0,-1,-1,sogou
0.125,0.125,0.0,0,0.1,0.1,0.0,0,0.025,0.025,0.0,0,15,3,1.0,5.0,85.0,0.5,104.0,109.0,0.8,0.846292947559,0.4,0.394213381555,2.0,0.0610055325128,3,0,0,1,0,0.5,105.0,162.0,0.2,571.0,228.0,0.5,0.662790697674,0.0,0.0,0.0,0.0,2,0,0,1,1,0.5,-100.0,-77.0,0.3,-467.0,-119.0,0.3,0.183502249884,0.4,0.394213381555,2.0,0.0610055325128,1,0,0,0,-1,sogou
0.25,0.196428571429,0.25,1,0.25,0.175,0.2,1,0.0,0.0214285714286,0.05,0,12,2,1.0,5.0,210.0,1.0,5.0,210.0,1.0,1.0,1.0,1.0,7.0,0.243649318463,1,0,0,0,0,1.0,5.0,98.0,0.166666666667,552.0,228.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,112.0,0.833333333333,-547.0,-18.0,0.0,0.0,1.0,1.0,7.0,0.243649318463,-1,0,0,0,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18,3,1.0,5.0,167.0,1.0,5.0,167.0,1.0,1.0,0.75,0.793046357616,7.0,0.227082769147,3,0,0,1,0,0.5,105.0,178.0,0.142857142857,771.0,200.0,0.75,0.822810590631,0.0,0.0,0.0,0.0,2,0,0,1,0,0.5,-100.0,-11.0,0.857142857143,-766.0,-33.0,0.25,0.177189409369,0.75,0.793046357616,7.0,0.227082769147,1,0,0,0,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21,3,1.0,5.0,343.0,1.0,5.0,343.0,0.666666666667,0.857621440536,0.666666666667,0.857621440536,2.0,0.113395353471,2,1,0,0,0,1.0,10.0,282.0,1.0,10.0,282.0,0.666666666667,0.832713754647,0.333333333333,0.524163568773,2.0,0.0719837783035,2,0,0,0,0,0.0,-5.0,61.0,0.0,-5.0,61.0,0.0,0.0249076858892,0.333333333333,0.333457871763,0.0,0.0414115751677,0,1,0,0,0,baidu
0.5,0.219742063492,0.25,1,0.333333333333,0.215277777778,0.5,1,0.166666666667,0.00446428571429,-0.25,0,18,4,1.0,5.0,195.0,1.0,5.0,195.0,1.0,1.0,1.0,1.0,4.0,0.169629717458,2,0,0,0,0,0.5,309.0,87.0,1.0,10.0,282.0,0.5,0.279792746114,0.0,0.0,0.0,0.0,2,0,0,0,0,0.5,-304.0,108.0,0.0,-5.0,-87.0,0.5,0.720207253886,1.0,1.0,4.0,0.169629717458,0,0,0,0,0,sogou
0.25,0.25,0.25,1,0.25,0.25,0.25,1,0.0,0.0,0.0,0,12,2,1.0,5.0,138.0,1.0,5.0,138.0,1.0,1.0,1.0,1.0,9.0,0.323177915074,4,1,0,0,0,1.0,5.0,113.0,0.5,130.0,209.0,1.0,1.0,0.25,0.398854961832,4.0,0.201970853574,4,1,0,1,0,0.0,0.0,25.0,0.5,-125.0,-71.0,0.0,0.0,0.75,0.601145038168,5.0,0.1212070615,0,0,0,-1,0,sogou
1.0,1.0,0.2,1,0.333333333333,0.333333333333,0.2,1,0.666666666667,0.666666666667,0.0,0,18,3,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.836852207294,0.8,0.836852207294,4.0,0.129505026793,1,0,0,0,0,1.0,5.0,185.0,1.0,5.0,185.0,1.0,1.0,0.2,0.349056603774,1.0,0.00483704974271,2,0,0,0,0,0.0,0.0,-76.0,0.0,0.0,-76.0,-0.2,-0.163147792706,0.6,0.48779560352,3.0,0.12466797705,-1,0,0,0,0,sogou
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,6,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.836852207294,0.8,0.836852207294,4.0,0.129505026793,1,0,0,0,0,1.0,5.0,90.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,19.0,1.0,6.0,109.0,-0.2,-0.163147792706,0.8,0.836852207294,4.0,0.129505026793,-1,0,0,0,0,baidu
0.333333333333,0.333333333333,0.333333333333,1,0.142857142857,0.142857142857,0.0,0,0.190476190476,0.190476190476,0.333333333333,1,21,4,1.0,5.0,343.0,1.0,5.0,343.0,1.0,1.0,1.0,1.0,3.0,0.136175613143,3,1,0,0,0,1.0,10.0,282.0,1.0,10.0,282.0,1.0,1.0,0.5,0.470784641068,2.0,0.0646532098953,2,0,0,0,0,0.0,-5.0,61.0,0.0,-5.0,61.0,0.0,0.0,0.5,0.529215358932,1.0,0.0715224032482,1,1,0,0,0,baidu
0.125,0.1125,0.0,0,0.125,0.118055555556,0.0,0,0.0,-0.00555555555556,0.0,0,9,1,1.0,5.0,185.0,0.333333333333,325.0,150.0,0.75,0.805454545455,0.25,0.272727272727,3.0,0.116052720514,3,0,0,1,0,1.0,5.0,113.0,0.5,130.0,323.0,1.0,1.0,0.333333333333,0.526058631922,4.0,0.194065738821,2,0,0,1,0,0.0,0.0,72.0,-0.166666666667,195.0,-173.0,-0.25,-0.194545454545,-0.0833333333333,-0.253331359195,-1.0,-0.0780130183078,1,0,0,0,0,sogou
0.166666666667,0.166666666667,0.0,0,0.166666666667,0.166666666667,0.0,0,0.0,0.0,0.0,0,12,2,1.0,5.0,107.0,0.5,126.0,104.0,1.0,1.0,0.5,0.571948998179,5.0,0.179843717201,4,0,0,1,0,1.0,5.0,134.0,0.111111111111,997.0,184.0,0.6,0.7,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,0.0,-27.0,0.388888888889,-871.0,-80.0,0.4,0.3,0.5,0.571948998179,5.0,0.179843717201,2,0,0,0,0,baidu
1.0,1.0,0.2,1,1.0,1.0,0.333333333333,1,0.0,0.0,-0.133333333333,0,16,4,1.0,5.0,110.0,1.0,5.0,110.0,1.0,1.0,1.0,1.0,5.0,0.153905380837,1,0,0,0,0,0.5,105.0,216.0,0.5,105.0,216.0,0.666666666667,0.843806104129,0.666666666667,0.843806104129,8.0,0.293102660356,1,0,0,0,1,0.5,-100.0,-106.0,0.5,-100.0,-106.0,0.333333333333,0.156193895871,0.333333333333,0.156193895871,-3.0,-0.139197279518,0,0,0,0,-1,sogou
0.125,0.125,0.0,0,0.142857142857,0.142857142857,0.0,0,-0.0178571428571,-0.0178571428571,0.0,0,21,3,1.0,5.0,109.0,1.0,5.0,109.0,0.4,0.46088794926,0.4,0.46088794926,2.0,0.07132359298,1,0,0,0,0,1.0,5.0,538.0,1.0,5.0,538.0,0.5,0.8608,0.5,0.8608,5.0,0.163258181818,1,0,0,0,0,0.0,0.0,-429.0,0.0,0.0,-429.0,-0.1,-0.39991205074,-0.1,-0.39991205074,-3.0,-0.0919345888382,0,0,0,0,0,sogou
1.0,1.0,0.25,1,0.333333333333,0.333333333333,0.25,1,0.666666666667,0.666666666667,0.0,0,11,3,1.0,5.0,216.0,1.0,5.0,216.0,0.75,0.836223506744,0.75,0.836223506744,3.0,0.100103143735,3,0,0,0,0,1.0,5.0,90.0,0.5,107.0,206.0,0.75,0.838589981447,0.25,0.382189239332,4.0,0.151445437679,3,0,0,0,0,0.0,0.0,126.0,0.5,-102.0,10.0,0.0,-0.00236647470339,0.5,0.454034267412,-1.0,-0.0513422939441,0,0,0,0,0,sogou
0.333333333333,0.333333333333,0.333333333333,1,0.25,0.25,0.2,1,0.0833333333333,0.0833333333333,0.133333333333,0,9,2,1.0,5.0,109.0,1.0,5.0,109.0,1.0,1.0,1.0,1.0,7.0,0.198983658249,2,0,0,0,0,1.0,5.0,136.0,0.5,153.0,136.0,1.0,1.0,0.2,0.231292517007,1.0,0.0347062461348,2,0,0,0,0,0.0,0.0,-27.0,0.5,-148.0,-27.0,0.0,0.0,0.8,0.768707482993,6.0,0.164277412114,0,0,0,0,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21,3,1.0,5.0,111.0,1.0,5.0,111.0,0.4,0.423892100193,0.4,0.423892100193,2.0,0.0650020413864,1,0,0,0,0,1.0,5.0,178.0,0,-1,0,0.4,0.52652259332,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,0.0,-67.0,1.0,6.0,111.0,0.0,-0.102630493128,0.4,0.423892100193,2.0,0.0650020413864,-1,0,0,-1,0,baidu
1.0,1.0,0.2,1,0.5,0.5,0.2,1,0.5,0.5,0.0,0,15,3,1.0,5.0,129.0,1.0,5.0,129.0,0.4,0.499017681729,0.2,0.253438113949,1.0,0.0402093177818,2,0,0,1,0,1.0,5.0,92.0,0,-1,0,0.6,0.716101694915,0.0,0.0,0.0,0.0,3,0,0,1,0,0.0,0.0,37.0,1.0,6.0,129.0,-0.2,-0.217084013186,0.2,0.253438113949,1.0,0.0402093177818,-1,0,0,0,0,baidu
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24,4,1.0,5.0,256.0,1.0,5.0,256.0,0.25,0.500978473581,0.25,0.500978473581,8.0,0.363093722492,1,0,0,0,0,1.0,5.0,90.0,0,-1,0,0.666666666667,0.674157303371,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,166.0,1.0,6.0,256.0,-0.416666666667,-0.17317882979,0.25,0.500978473581,8.0,0.363093722492,0,0,0,0,0,baidu
